TIMESTAMPms	M10RAWIMUxacc	M10RAWIMUxmag	M10RAWIMUyacc	M10RAWIMUymag	M10RAWIMUzacc	M10RAWIMUzmag
339000	3584	-519	1536	-153	-512	288
339100	3392	-402	1536	-89	-1216	345
339200	3072	-330	1344	-61	-1984	365
339300	2368	-152	1088	35	-2624	373
339400	1792	-80	896	62	-3200	356
339500	1024	74	576	146	-3776	296
339600	384	127	256	165	-3840	259
339700	192	159	192	178	-3904	235
339800	-128	198	64	195	-3840	202
339900	-896	282	-128	239	-3776	87
340000	-1536	316	-384	246	-3520	19
340100	-2176	352	-640	266	-3136	-126
340200	-2752	354	-832	267	-2624	-190
340300	-3328	327	-1152	254	-1792	-361
340400	-3712	291	-1216	231	-960	-430
340500	-3904	150	-1344	167	128	-585
340600	-3840	100	-1344	137	1152	-626
340700	-3520	-55	-1216	66	1792	-684
340800	-3008	-162	-1088	11	2880	-699
340900	-2240	-357	-768	-89	3584	-670
341000	-1344	-438	-384	-123	4032	-636
341100	-576	-553	-64	-183	4224	-562
341200	64	-604	128	-199	4288	-512
341300	1024	-709	512	-251	4032	-353
341400	1664	-725	768	-258	3776	-303
341500	2752	-752	1152	-267	3520	-152
341600	2816	-747	1216	-267	2752	-82
341692	3392	-707	1536	-245	2048	66
341800	3648	-670	1600	-225	1024	141
341900	3648	-533	1536	-154	0	277
342000	3520	-444	1536	-111	-1088	325
342100	3072	-281	1472	-30	-1984	359
342200	2496	-185	1152	16	-2816	360
342300	1792	-29	832	96	-3328	336
342400	1024	39	576	127	-3712	306
342500	256	166	256	185	-3840	223
342600	-192	205	64	202	-3840	185
342700	-960	299	-128	247	-3712	46
342800	-1792	316	-384	257	-3456	10
342900	-2304	346	-704	266	-3008	-131
343000	-2944	348	-960	269	-2496	-213
343100	-3584	298	-1216	239	-1536	-408
343200	-3776	256	-1216	219	-512	-480
343300	-3840	115	-1344	113	384	-603
343400	-3712	35	-1280	107	1536	-654
343500	-3392	-134	-1152	29	2432	-694
343600	-2688	-219	-896	-14	3200	-696
343696	-2048	-380	-576	-101	3776	-661
343800	-1216	-456	-256	-131	4096	-626
343900	-256	-604	0	-209	4288	-513
344000	512	-660	320	-235	4096	-444
344092	1280	-726	640	-265	3904	-305
344200	2240	-746	1024	-273	3456	-210
344300	2944	-740	1600	-262	2496	-28
344400	3776	-715	1472	-248	1664	48
344500	3584	-636	1600	-209	896	187
344600	3648	-573	1536	-182	-64	245
344700	3456	-420	1600	-101	-960	337
344800	3008	-316	1344	-37	-2112	336
344900	2304	-148	1088	33	-2880	368
345000	1984	-86	832	64	-3200	358
345100	1088	59	576	133	-3648	303
345200	576	87	256	147	-3776	289
345300	192	151	192	179	-3840	242
345400	0	174	128	187	-3904	223
345500	-128	200	64	203	-3840	199
345600	-192	203	0	201	-3904	192
345692	-384	206	0	202	-3840	187
345800	-64	187	64	193	-3712	208
345900	-256	210	0	204	-3712	184
346000	-512	217	0	207	-3904	174
346100	-512	252	0	190	-3904	163
346200	-704	268	-64	180	-3840	145
346300	-704	281	0	164	-3776	158
346400	-640	290	0	156	-3840	148
346500	-640	301	0	148	-3904	158
346600	-640	299	0	142	-3904	147
346700	-704	312	64	149	-3840	140
346800	-1408	371	-64	166	-3776	27
346900	-1920	405	-192	171	-3392	-38
347000	-2304	415	-256	173	-3136	-78
347100	-2688	426	-320	174	-2816	-173
347196	-2816	422	-320	175	-2240	-237
347300	-3648	394	-448	166	-1856	-357
347400	-3776	351	-512	152	-896	-437
347500	-4160	201	-576	115	192	-592
347600	-3904	78	-512	81	1472	-655
347700	-3328	-168	-448	12	2688	-700
347800	-2304	-288	-192	-62	3648	-708
347900	-1216	-535	0	-87	4224	-563
348000	256	-628	128	-107	4224	-480
348100	1472	-719	320	-135	3904	-305
348200	2112	-737	448	-137	3584	-255
348300	2560	-745	704	-136	3328	-138
348400	3008	-743	704	-145	2816	-96
348500	3456	-714	704	-127	1984	33
348600	3776	-675	768	-125	1216	108
348700	3904	-582	896	-90	448	223
348800	3904	-532	832	-115	-256	208
348900	3712	-460	704	-58	-640	308
349000	3648	-407	832	-46	-1088	327
349100	3136	-244	704	2	-2304	370
349200	2752	-147	576	26	-2752	372
349300	1920	21	512	76	-3328	343
349400	1088	93	256	91	-3712	311
349500	192	250	128	135	-3840	210
349592	-768	312	0	149	-3840	140
349700	-1600	397	-64	168	-3584	-13
349800	-2496	421	-256	138	-3072	-137
349900	-2816	426	-256	177	-2752	-176
350000	-3264	422	-384	171	-2368	-245
350100	-3712	389	-448	164	-1728	-372
350200	-3968	360	-640	154	-1024	-428
350300	-4032	298	-576	138	-384	-517
350400	-4096	229	-640	116	384	-579
350500	-3968	87	-640	81	1408	-665
350600	-3776	43	-512	69	1920	-672
350700	-3456	-65	-448	38	2432	-704
350800	-3072	-129	-320	-18	3008	-748
350900	-2368	-327	-320	-32	3648	-682
351000	-1408	-416	-128	-55	4032	-640
351100	-384	-585	64	-99	4288	-525
351200	576	-648	192	-119	4224	-442
351300	1600	-728	384	-134	3840	-289
351400	2368	-743	576	-141	3392	-208
351500	3008	-738	704	-133	2752	-35
351600	3456	-715	640	-130	1920	19
351700	3776	-660	832	-112	1216	140
351800	3904	-586	832	-174	256	195
351900	3840	-484	832	-64	-576	296
352000	3648	-417	896	-45	-1216	327
352100	3392	-316	704	-16	-1728	360
352200	3264	-259	704	-2	-2112	367
352300	2624	-110	576	39	-2880	373
352400	1856	-10	512	65	-3264	352
352500	960	188	256	115	-3776	258
352600	-256	275	64	139	-3904	179
352692	-1280	388	-128	156	-3648	14
352800	-2176	409	-192	172	-3264	-60
352900	-2688	425	-320	166	-2816	-195
353000	-3328	419	-448	172	-2176	-261
353100	-3712	377	-448	151	-1536	-394
353200	-4032	342	-576	150	-768	-452
353300	-4096	213	-576	111	128	-587
353400	-4032	107	-448	85	1408	-649
353500	-3648	-41	-512	46	2240	-690
353600	-3264	-100	-448	29	2816	-697
353700	-2880	-237	-320	-11	3264	-692
353800	-2240	-291	-320	-62	3712	-709
353900	-1408	-474	-128	-70	4032	-607
354000	-192	-572	64	-98	4288	-534
354100	1216	-726	320	-137	4032	-285
354200	2560	-745	576	-141	3072	-146
354300	3456	-662	768	-112	2048	129
354400	3904	-596	832	-95	448	209
354500	3776	-372	768	-30	-960	339
354600	3136	-253	704	-1	-2176	364
354700	2560	-76	576	48	-2880	357
354800	1792	6	384	41	-3392	344
354900	640	174	192	112	-3904	257
355000	192	217	128	124	-3968	229
355100	-576	343	0	158	-3904	88
355200	-1856	401	-128	170	-3392	-32
355300	-3136	404	-448	170	-2496	-312
355400	-3904	346	-576	150	-1088	-444
355500	-4096	166	-640	105	512	-612
355600	-3904	61	-576	73	1728	-664
355700	-3392	-142	-448	21	2688	-701
355800	-2624	-236	-320	-32	3392	-682
355900	-1792	-432	-192	-59	3968	-631
356000	-576	-546	0	-87	4288	-558
356092	512	-665	128	-125	4288	-414
356200	1408	-709	320	-137	3904	-333
356300	2112	-744	448	-142	3520	-194
356400	2944	-743	640	-138	2944	-112
356500	3584	-709	768	-132	2048	41
356600	3712	-657	832	-123	1088	135
356700	3840	-489	832	-74	-64	289
356800	3584	-369	768	-54	-1280	349
356900	2624	-50	576	49	-2816	357
357000	1216	93	384	85	-3584	310
357100	192	245	192	126	-3904	211
357200	-640	312	64	147	-3840	142
357300	-1600	398	-128	172	-3584	-20
357400	-2496	425	-320	172	-2944	-129
357500	-3328	405	-448	168	-2176	-321
357600	-3776	378	-576	159	-1280	-395
357700	-4096	300	-704	136	-384	-512
357792	-4160	247	-640	132	64	-559
357900	-4032	122	-512	89	832	-642
358000	-3776	13	-576	62	1984	-682
358100	-3072	-224	-384	-4	3008	-695
358200	-1856	-375	-192	-46	3904	-656
358300	-256	-621	64	-105	4288	-478
358400	1088	-688	256	-127	4032	-376
358500	2176	-743	448	-138	3520	-177
358600	3008	-736	704	-137	2688	-67
358700	3584	-690	768	-124	1856	81
358800	3776	-635	832	-90	896	158
358900	3904	-474	832	-61	-384	299
358992	3648	-374	832	-33	-1216	330
359100	3264	-254	704	0	-2048	367
359200	2816	-194	704	17	-2560	363
359300	2368	-59	576	53	-3008	362
359400	1728	10	448	69	-3392	337
359500	1216	83	320	93	-3648	318
359600	896	126	256	103	-3648	288
359692	384	208	192	121	-3904	242
359800	0	223	64	127	-3904	227
359900	-192	254	64	136	-3968	204
360000	-192	255	64	136	-3840	196
360100	-192	260	-192	135	-3776	199
360200	-128	259	-256	138	-3712	190
360300	-320	278	128	131	-3776	187
360400	-320	286	128	121	-3904	180
360500	-512	321	64	79	-3840	177
360600	-448	324	64	59	-3904	175
360692	-384	341	64	45	-3840	174
360800	-512	338	128	55	-3904	173
360900	-704	376	64	45	-3904	132
360996	-1088	410	128	45	-3648	78
361100	-2048	470	128	45	-3456	-75
361200	-2880	481	128	37	-2752	-178
361300	-3072	468	192	46	-2240	-290
361400	-3584	453	128	36	-1856	-340
361500	-3904	354	256	40	-576	-505
361600	-4352	282	192	31	128	-575
361700	-3904	106	256	32	1344	-670
361800	-3712	-5	192	28	2432	-697
361892	-2816	-281	128	21	3392	-674
362000	-1408	-391	128	16	4032	-634
362100	-512	-532	256	14	4416	-534
362200	320	-579	64	11	4352	-487
362300	1152	-666	128	13	4288	-346
362400	1920	-687	0	9	3840	-284
362500	2624	-705	64	8	3456	-120
362600	3328	-687	0	2	2368	-23
362700	3776	-597	-64	15	1344	154
362800	4032	-545	256	18	256	218
362900	3840	-410	0	19	-512	295
363000	3648	-314	64	21	-1344	344
363092	3136	-118	0	31	-2240	373
363200	2240	-14	64	33	-3008	363
363300	1024	232	128	41	-3840	259
363400	-192	332	128	42	-3904	181
363500	-1280	440	128	51	-3712	10
363600	-2176	467	128	47	-3328	-62
363700	-3008	475	192	46	-2752	-231
363800	-3584	461	192	47	-1792	-320
363900	-4096	350	128	35	-704	-510
364000	-4224	291	192	40	128	-570
364100	-4032	175	192	27	1024	-643
364200	-3904	110	192	31	1728	-669
364300	-3456	-41	128	23	2688	-697
364400	-3008	-98	128	28	3200	-702
364496	-2496	-277	128	16	3520	-675
364600	-1536	-378	128	16	4032	-641
364700	-320	-554	128	12	4288	-512
364800	704	-618	64	15	4224	-431
364900	1728	-693	64	6	3712	-264
365000	2496	-702	0	8	3264	-208
365100	2880	-699	0	9	3328	-80
365200	3520	-672	0	11	1984	21
365292	3904	-574	0	12	1024	170
365400	3904	-502	64	17	0	242
365500	3840	-327	0	25	-960	335
365600	3328	-219	0	28	-1920	363
365700	2560	22	0	34	-2816	352
365800	1088	141	0	42	-3712	314
365900	384	289	128	42	-3776	221
366000	-576	360	128	45	-3968	148
366100	-1536	459	128	44	-3584	-34
366200	-2624	481	192	43	-3072	-138
366300	-3392	464	192	37	-2240	-310
366400	-3840	442	192	37	-1408	-376
366500	-4096	364	192	35	-640	-498
366600	-4160	327	192	32	-64	-537
366700	-4096	248	192	31	448	-601
366792	-4032	171	192	32	1216	-643
366900	-3648	-34	192	26	2240	-699
367000	-3008	-118	128	24	3072	-703
367092	-2560	-237	64	22	3520	-687
367192	-2048	-289	128	21	3776	-672
367300	-1344	-434	64	16	4096	-604
367400	-768	-476	64	13	4224	-589
367500	0	-575	128	11	4288	-491
367600	768	-635	128	9	3904	-415
367700	1984	-702	64	4	3776	-217
367800	2880	-702	0	10	3008	-107
367900	3648	-623	64	12	1856	123
368000	3968	-523	0	16	320	223
368100	3584	-207	0	27	-1280	364
368200	3008	-144	0	28	-2432	362
368300	2432	29	0	34	-2816	353
368400	1408	111	64	38	-3648	328
368500	896	211	64	38	-3520	276
368600	256	265	64	40	-3840	235
368700	-384	369	64	44	-3840	139
368800	-1216	416	0	50	-3648	66
368900	-1792	460	128	47	-3392	-41
369000	-2368	473	128	46	-3072	-105
369100	-3136	476	128	46	-2624	-258
369200	-3712	450	192	46	-1792	-334
369300	-3968	399	192	41	-1088	-451
369400	-4096	357	192	40	-384	-498
369500	-4160	279	128	38	256	-579
369600	-4096	222	128	37	896	-617
369700	-3968	111	256	32	1472	-670
369800	-3648	31	128	32	2112	-689
369900	-3264	-118	192	25	2752	-702
370000	-2560	-222	128	14	3520	-690
370100	-1600	-371	128	16	3712	-643
370200	-960	-449	128	10	4096	-601
370300	-256	-533	64	15	4288	-534
370400	64	-558	64	7	4352	-510
370500	640	-628	64	8	4224	-423
370600	1344	-665	64	6	4032	-355
370700	2112	-706	0	8	3584	-189
370792	2880	-705	64	11	2880	-100
370892	3456	-651	0	10	2112	68
371000	3904	-604	0	12	1024	147
371092	3968	-498	0	18	128	246
371200	3904	-415	0	20	-640	305
371300	3584	-273	0	26	-1536	346
371400	3200	-198	64	27	-2112	370
371500	2560	-34	0	34	-2816	364
371600	2048	20	64	35	-3264	355
371700	1536	100	64	35	-3520	327
371800	896	203	128	41	-3776	286
371900	512	282	64	46	-3712	225
372000	-256	331	64	44	-3776	185
372100	-960	403	128	40	-3904	91
372200	-1472	431	128	46	-3584	45
372300	-2112	474	128	40	-3328	-79
372400	-3008	484	192	47	-2944	-173
372500	-3328	466	192	41	-2112	-307
372600	-3904	442	128	42	-1472	-376
372700	-4032	343	192	41	-576	-522
372800	-4160	272	192	41	384	-585
372900	-3968	83	128	31	1536	-677
373000	-3520	-12	192	28	2368	-695
373100	-3072	-131	128	24	3072	-706
373200	-2688	-181	128	25	3456	-698
373300	-1984	-339	128	20	3776	-667
373400	-1152	-429	128	16	4224	-624
373500	192	-610	-64	11	4352	-456
373600	960	-629	0	10	4224	-429
373700	1536	-669	64	8	3968	-347
373800	1920	-688	64	10	3712	-293
373900	2304	-711	64	8	3584	-199
374000	2880	-713	0	9	3072	-114
374100	3584	-657	0	8	2112	81
374200	3904	-590	0	12	960	172
374300	3904	-371	0	32	-320	298
374400	3392	-242	0	27	-1728	356
374500	2432	45	64	31	-2816	348
374600	1280	147	0	31	-3712	314
374700	512	308	192	36	-3776	205
374800	-512	373	128	43	-3776	133
374900	-1408	454	128	40	-3520	-17
375000	-2432	477	192	53	-3264	-116
375100	-2752	480	192	45	-2688	-201
375200	-3136	479	192	47	-2176	-243
375300	-3712	438	192	4	-1600	-409
375400	-4032	405	256	41	-896	-448
375500	-4160	301	192	38	-256	-564
375600	-4096	224	128	31	832	-617
375700	-3904	21	192	30	1856	-693
375800	-3264	-81	64	28	2816	-702
375900	-2240	-345	192	22	3712	-654
376000	-960	-442	64	-10	4096	-628
376100	-64	-586	64	10	4288	-485
376192	896	-647	128	6	4160	-396
376300	1920	-702	64	10	3776	-228
376400	2752	-714	64	9	3072	-150
376500	3328	-674	0	9	2048	20
376600	3712	-658	0	10	1600	71
376700	3904	-541	0	15	448	219
376800	4032	-469	64	28	-320	275
376900	3648	-271	0	22	-1280	354
377000	3136	-148	0	-14	-2240	342
377100	2112	91	64	37	-3328	336
377192	1280	154	64	32	-3648	307
377300	768	213	192	42	-3904	280
377400	384	252	64	36	-3968	251
377500	64	294	128	43	-3840	218
377600	-128	307	64	42	-3840	206
377700	-320	314	128	42	-3456	199
377800	-192	308	192	48	-4032	177
377900	-128	304	-64	42	-3712	212
378000	-128	319	64	-7	-3904	160
378100	-192	332	128	23	-3840	179
378200	-320	343	128	7	-3840	184
378300	-384	361	192	-110	-3840	125
378400	-448	359	128	-35	-3904	180
378500	-512	362	128	-42	-3904	173
378600	-320	355	128	-43	-3840	188
378700	-256	389	-64	-47	-3712	140
378800	-960	415	256	-94	-3904	93
378900	-1280	451	192	-58	-3584	36
379000	-2112	496	576	-138	-3456	-76
379100	-2560	496	576	-64	-3008	-144
379200	-2880	504	576	-64	-2624	-203
379300	-3328	491	896	-152	-2048	-337
379400	-3904	455	832	-59	-1408	-394
379500	-4032	315	832	-45	-256	-570
379600	-4032	199	960	-18	960	-643
379700	-3648	-16	768	9	2240	-700
379800	-2880	-120	640	0	3200	-758
379900	-1920	-371	448	67	3968	-620
380000	-512	-438	192	37	4352	-602
380100	256	-560	0	97	4224	-454
380200	1152	-601	-64	104	3904	-385
380300	1856	-646	-256	70	3840	-253
380400	2688	-654	-448	116	3328	-133
380500	3200	-632	-512	110	2816	-14
380600	3648	-614	-512	107	1984	33
380700	3776	-512	-704	93	576	186
380800	3904	-441	-640	50	64	207
380900	3776	-310	-576	61	-704	322
381000	3584	-209	-512	7	-1664	359
381100	2816	-58	-448	23	-2560	367
381200	2304	16	-320	10	-2944	360
381300	1408	211	-128	-49	-3520	294
381400	384	287	64	-31	-3840	242
381500	-320	387	128	-43	-3840	145
381600	-960	427	256	-52	-3712	88
381700	-1856	495	448	-72	-3392	-79
381800	-2752	505	704	-116	-2816	-186
381900	-3584	475	768	-69	-2112	-338
382000	-3840	458	832	-68	-1408	-378
382100	-3904	415	896	-55	-896	-466
382200	-4032	390	896	-51	-256	-498
382300	-4096	303	704	-33	192	-572
382400	-3968	255	896	-27	768	-614
382500	-3904	137	832	-9	1536	-671
382600	-3648	55	768	3	2176	-701
382700	-2944	-149	640	35	3072	-697
382800	-2176	-264	512	24	3712	-677
382900	-1024	-449	256	81	4160	-571
383000	0	-532	64	101	4224	-493
383100	1088	-622	-64	109	3968	-335
383200	1984	-656	-128	114	3392	-238
383300	2880	-638	-320	124	2880	-27
383400	3520	-601	-832	99	2048	67
383500	3840	-522	-640	93	320	189
383600	3840	-461	-704	80	-192	244
383700	3840	-300	-576	60	-320	333
383800	3456	-236	-320	42	-1536	362
383900	3008	-77	-512	25	-2176	369
384000	2368	22	-320	9	-2944	361
384100	1344	226	-128	-18	-3520	288
384200	320	307	64	-36	-3904	229
384300	-704	432	192	-49	-3840	88
384400	-1664	471	384	-58	-3584	0
384500	-2816	501	640	-63	-2752	-238
384600	-3584	481	768	-62	-1984	-329
384700	-3776	426	832	-53	-1216	-454
384800	-4032	399	832	-36	-512	-481
384900	-4096	325	832	-39	0	-571
385000	-4096	260	832	-24	576	-607
385100	-3904	102	704	-4	1536	-680
385200	-3584	53	832	6	2112	-691
385300	-3136	-145	704	38	3072	-695
385400	-2176	-263	512	52	3712	-673
385500	-960	-480	256	87	4224	-546
385600	256	-556	64	99	4224	-458
385700	1472	-649	-192	111	3904	-253
385800	2624	-654	-384	116	3264	-155
385900	3136	-624	-512	102	2368	12
386000	3712	-587	-576	106	1856	96
386100	3904	-488	-768	84	448	219
386200	3904	-426	-640	78	-64	267
386292	3712	-261	-576	56	-768	348
386400	3200	-156	-384	39	-1920	368
386500	2496	-31	-64	20	-2880	360
386600	2560	43	-576	8	-2304	357
386700	1472	185	-192	-14	-3584	308
386792	832	252	-64	-21	-3648	267
386900	-64	385	128	-45	-3840	141
387000	-1024	446	320	-50	-3584	50
387100	-2240	505	512	-64	-3264	-147
387200	-3072	501	640	-64	-2496	-243
387300	-3776	439	832	-53	-1664	-414
387400	-4096	389	832	-48	-576	-492
387500	-4096	251	1088	-28	320	-615
387600	-3968	182	896	-16	1344	-649
387700	-3648	17	768	11	2048	-698
387800	-3200	-79	448	29	2880	-700
387900	-2496	-231	576	44	3456	-681
388000	-1664	-327	320	57	4032	-642
388100	-512	-515	128	85	4224	-508
388200	640	-593	0	98	4224	-398
388300	2048	-655	-256	111	3776	-140
388400	3136	-626	-512	107	2624	10
388492	3712	-433	-640	81	832	263
388600	3776	-346	-640	68	-768	313
388700	3328	-203	-512	46	-1792	359
388800	3136	-117	-384	36	-2048	373
388900	2432	32	-320	9	-2816	360
389000	1920	46	-256	9	-3264	354
389100	1664	147	-192	-10	-3264	324
389200	1152	193	-64	-14	-3648	300
389300	640	269	-64	-25	-3776	262
389400	128	313	128	-33	-3968	219
389500	-192	345	128	-37	-3968	196
389600	-320	357	192	-40	-3840	179
389700	-384	375	192	-41	-3840	166
389800	-576	371	128	-41	-3904	159
389900	-576	388	192	-85	-3904	156
390000	-640	389	256	-100	-3840	160
390100	-640	393	192	-120	-3776	154
390200	-576	396	192	-145	-3840	151
390300	-704	397	320	-140	-3840	154
390400	-704	397	256	-141	-3840	153
390500	-768	408	320	-145	-3840	134
390600	-896	422	384	-154	-3776	109
390700	-1344	482	640	-170	-3584	-19
390800	-2048	494	896	-173	-3392	-65
390900	-3264	506	1408	-178	-3968	-147
391000	-2688	505	1088	-179	-3008	-169
391100	-3072	487	1216	-175	-2304	-316
391200	-3584	447	1472	-161	-1216	-419
391300	-3968	285	1600	-102	-128	-601
391400	-3776	185	1600	-66	1344	-660
391500	-3328	-39	1344	15	2432	-703
391600	-2496	-171	1024	65	3584	-683
391700	-896	-459	320	164	4032	-509
391800	704	-549	-128	199	4224	-344
391900	2240	-581	-832	204	3264	-114
392000	2880	-575	-1024	209	2624	-56
392100	3264	-532	-1216	191	2112	66
392200	3584	-491	-1216	175	1280	140
392300	3712	-363	-1280	128	192	274
392400	3584	-304	-1344	110	-640	307
392500	3328	-155	-1216	56	-1472	359
392600	2816	-79	-1088	29	-2368	369
392700	2304	59	-704	-17	-2752	361
392800	1792	135	-512	-45	-3264	343
392900	512	331	-448	-118	-3968	215
393000	-384	398	128	-138	-3968	139
393100	-1344	491	576	-173	-3584	-56
393200	-2496	506	1024	-179	-3008	-174
393300	-3328	450	1408	-159	-1920	-409
393400	-3840	376	1664	-135	-640	-520
393500	-3904	179	1600	-65	832	-660
393600	-3456	74	1600	-27	2048	-689
393700	-2880	-119	1088	44	3008	-706
393800	-2112	-209	896	76	3712	-672
393900	-1152	-354	576	122	3776	-599
394000	-384	-406	128	142	4096	-559
394100	256	-508	128	180	4160	-430
394200	1216	-539	-128	192	3904	-367
394300	768	-583	-384	211	4224	-194
394400	2624	-579	-896	210	2944	-103
394500	3200	-520	-1088	184	2048	95
394600	3584	-452	-1344	160	896	190
394700	3584	-270	-1344	95	-384	325
394800	3200	-143	-1152	56	-1664	356
394900	2368	153	-832	-55	-2752	331
395000	1088	227	-320	-79	-3904	297
395100	256	382	0	-137	-3584	167
395200	-704	424	320	-153	-3776	102
395300	-1600	492	640	-174	-3968	-56
395400	-2496	497	1088	-180	-3328	-138
395500	-3008	497	1088	-175	-2432	-262
395600	-3264	485	1152	-172	-1984	-307
395700	-3520	437	1472	-158	-1344	-432
395800	-3968	374	1536	-133	-576	-517
395900	-3904	177	1600	-64	768	-660
396000	-3456	45	1408	-7	2240	-693
396100	-2560	-229	960	82	3456	-665
396200	-1216	-335	512	117	4224	-613
396300	-64	-483	64	176	4288	-473
396400	896	-534	-192	192	4160	-384
396500	1792	-582	-640	210	3712	-199
396600	2688	-570	-1024	202	3136	-36
396700	3328	-454	-1216	165	1152	185
396800	3648	-397	-1408	144	128	246
396900	3648	-278	-1344	100	-256	308
397000	3520	-228	-1152	73	-1280	315
397100	3136	-104	-1024	35	-1856	356
397200	2624	-17	-896	7	-2560	369
397300	1920	126	-640	-44	-3264	339
397400	1344	152	-448	-55	-3264	332
397500	832	254	-192	-94	-3968	279
397600	320	275	-64	-97	-4160	267
397700	320	283	-64	-102	-3904	256
397800	192	295	0	-104	-3904	254
397892	256	292	0	-104	-3776	252
398000	128	304	0	-136	-3840	197
398100	128	298	-64	-112	-3904	252
398200	192	299	0	-108	-3840	252
398300	256	315	64	-117	-3840	238
398400	-64	375	0	-131	-3776	178
398500	-832	428	320	-153	-3904	105
398600	-1152	449	512	-160	-3776	70
398700	-1472	476	640	-169	-3328	0
398800	-1728	491	768	-172	-3136	-43
398900	-2176	498	1024	-179	-3072	-102
399000	-2496	511	960	-263	-2816	-164
399100	-2880	491	1152	-172	-2240	-310
399200	-3648	469	1408	-164	-1600	-388
399300	-3776	378	1536	-138	-704	-517
399400	-3904	305	1600	-112	256	-587
399500	-3712	82	1600	-27	1472	-692
399600	-3136	-35	1280	13	2816	-701
399700	-2304	-230	896	82	3584	-667
399800	-1280	-346	512	122	4160	-606
399900	-64	-490	64	173	4096	-464
400000	896	-520	-192	140	3968	-425
400100	1728	-580	-576	203	3840	-229
400200	2432	-580	-832	200	3328	-107
400300	3200	-556	-1024	196	2432	17
400400	3392	-530	-1216	186	1472	85
400500	3776	-444	-1216	156	1024	197
400600	3392	-395	-1408	143	-64	245
400700	3648	-256	-1280	92	-704	329
400800	3200	-170	-1152	62	-1600	347
400900	2752	39	-960	-14	-2432	362
401000	1856	125	-512	-86	-3264	335
401100	1088	268	-256	-96	-3584	272
401200	128	311	0	-112	-4032	233
401300	-128	321	128	-117	-4160	229
401400	64	322	64	-120	-3968	225
401500	0	345	128	-124	-3968	212
401600	-192	352	128	-133	-3840	199
401700	-256	358	128	-130	-3904	195
401800	-256	359	192	-137	-3904	195
401900	-384	362	128	-131	-4032	192
402000	-192	361	192	-133	-3840	197
402100	-192	366	192	-176	-3904	186
402200	-256	366	192	-190	-3840	186
402300	-256	366	192	-212	-3840	184
402400	-320	359	192	-249	-3840	182
402500	-384	356	256	-248	-3840	178
402600	-384	356	192	-254	-3776	185
402700	-192	355	256	-250	-3840	182
402800	-448	376	256	-263	-3776	159
402900	-640	382	512	-270	-3776	139
403000	-1024	421	768	-291	-3712	79
403100	-1344	439	1088	-305	-3456	29
403200	-1856	470	1344	-321	-3328	-90
403300	-2432	476	1728	-337	-2304	-181
403400	-3200	437	2176	-298	-1600	-389
403500	-3392	382	2368	-266	-320	-493
403600	-3456	232	2368	-161	896	-636
403700	-3136	153	2240	-108	2048	-676
403800	-2624	5	1792	-11	2816	-702
403900	-2112	-61	1472	39	3648	-695
403992	-1472	-165	960	78	3776	-695
404100	-832	-248	576	173	4224	-624
404200	64	-373	64	244	4288	-506
404300	832	-423	-512	280	4096	-402
404400	1600	-468	-1088	304	3840	-267
404500	2048	-474	-1408	309	3264	-209
404600	2048	-472	-1984	305	3008	-83
404700	2816	-451	-1856	292	1984	7
404800	3136	-388	-2112	238	768	146
404896	3264	-346	-2176	218	448	207
404992	3136	-203	-2048	123	-640	323
405100	2688	-102	-1728	53	-1920	360
405200	1984	102	-1280	-89	-2944	357
405300	1152	181	-768	-133	-3456	325
405400	576	304	-256	-219	-3520	243
405500	-448	370	384	-254	-4032	170
405600	-1024	424	640	-293	-3776	61
405700	-1472	451	1024	-311	-3392	5
405800	-2240	476	1536	-324	-3136	-142
405900	-2624	476	1856	-325	-2624	-210
406000	-2816	458	2624	-313	-2048	-328
406100	-3200	432	2368	-295	-1216	-412
406200	-3584	366	2496	-250	-448	-521
406300	-3456	308	2368	-204	640	-587
406400	-3200	120	2176	-86	1920	-687
406500	-2624	15	1792	-22	3008	-700
406600	-1792	-159	1280	97	3712	-671
406700	-1088	-219	768	139	4160	-641
406800	-192	-348	128	224	3968	-535
406900	384	-387	-256	248	4288	-475
407000	1024	-444	-576	282	4032	-354
407100	1664	-462	-1088	295	3712	-287
407200	2176	-474	-1408	304	3072	-159
407300	2624	-473	-1600	307	2816	-106
407400	2752	-451	-1792	290	2112	9
407500	3136	-424	-2048	272	1408	81
407600	3200	-317	-2112	199	384	237
407700	3072	-226	-1984	138	-768	308
407800	2560	-21	-1728	1	-2112	368
407900	1856	78	-1216	-65	-2880	359
408000	1152	217	-640	-156	-3520	307
408100	320	292	-128	-208	-3904	250
408200	-384	388	256	-270	-3904	141
408300	-832	407	640	-283	-3584	109
408400	-1472	461	1152	-316	-3584	-30
408500	-2496	458	1536	-322	-3136	-81
408600	-2368	475	1664	-327	-2688	-184
408700	-2752	467	1856	-314	-2112	-246
408800	-3200	414	2240	-283	-1216	-434
408900	-3456	357	2432	-236	-64	-519
409000	-3456	228	2368	-155	896	-638
409100	-3136	140	2176	-94	2112	-698
409200	-2560	-82	1664	49	3264	-690
409300	-1088	-210	1024	142	3648	-675
409400	-192	-364	128	239	4160	-505
409500	640	-408	-384	276	4352	-477
409600	1216	-450	-832	293	3840	-334
409700	1664	-468	-1152	315	3456	-286
409800	2368	-467	-1536	304	3136	-80
409900	2816	-456	-1856	298	2176	-38
410000	2944	-389	-1984	249	832	141
