TIMESTAMPms	M202RAWIMUxacc	M202RAWIMUxmag	M202RAWIMUyacc	M202RAWIMUymag	M202RAWIMUzacc	M202RAWIMUzmag
67288	2624	-665	-2432	388	-1280	-602
67388	2368	-664	-2240	392	-1664	-542
67488	2176	-660	-2112	399	-1856	-508
67588	1792	-643	-1728	380	-2560	-379
67688	1408	-633	-1344	369	-3008	-350
67788	960	-593	-1024	336	-3328	-273
67888	640	-552	-704	303	-3392	-220
67984	384	-525	-320	283	-3456	-192
68092	-128	-463	128	220	-3520	-132
68192	-576	-433	576	155	-3456	-140
68284	-960	-385	960	138	-3392	-98
68392	-1280	-352	1280	108	-3136	-84
68488	-1664	-273	1728	-57	-2816	-127
68588	-2112	-249	2176	-12	-2560	-89
68688	-2496	-180	2496	-80	-2048	-123
68784	-2560	-152	2752	-109	-1472	-134
68888	-2816	-98	3008	-165	-960	-181
69008	-3008	-40	3264	-237	0	-285
69088	-2816	-27	3072	-252	768	-314
69188	-2752	-4	3072	-282	1344	-396
69288	-2688	-5	3008	-285	1920	-430
69388	-2560	5	2880	-295	2432	-523
69488	-2240	1	2624	-296	2880	-557
69588	-1984	-11	2368	-283	3200	-618
69688	-1792	-25	2112	-314	3648	-676
69788	-1344	-61	1728	-243	3840	-751
69888	-896	-82	1280	-218	4224	-792
69984	-384	-140	704	-168	4352	-856
70088	0	-161	128	-176	4416	-879
70188	320	-217	-64	-92	4416	-918
70288	832	-256	-512	-57	4224	-939
70388	1280	-323	-960	21	3904	-958
70488	1600	-394	-1408	92	3776	-953
70588	2048	-434	-1728	137	3264	-941
70688	2432	-520	-2112	232	2432	-894
70788	2560	-552	-2432	270	1664	-859
70888	2816	-601	-2624	321	1088	-786
70984	2816	-630	-2816	321	448	-751
71088	2688	-654	-2496	394	-832	-608
71188	2368	-659	-2368	401	-1600	-535
71288	1984	-644	-2048	392	-2304	-420
71388	1536	-635	-1600	381	-2944	-373
71588	768	-573	-640	329	-3328	-246
71688	256	-513	-256	272	-3392	-172
71788	-320	-477	256	236	-3584	-142
71888	-832	-402	832	164	-3584	-102
71984	-1280	-329	1536	59	-3392	-82
72088	-1728	-302	1728	50	-3072	-78
72188	-2048	-233	2176	-22	-2496	-93
72288	-2240	-213	2432	-47	-1984	-103
72388	-2496	-170	2624	-99	-1664	-126
72488	-2624	-144	2880	-149	-1408	-182
72588	-2688	-114	2944	-157	-896	-171
72688	-2752	-104	3072	-170	-640	-184
72788	-2816	-77	3200	-205	-256	-222
72888	-2816	-59	3200	-223	192	-254
72984	-2816	-39	3200	-248	512	-295
73092	-2752	-20	3200	-270	1024	-355
73192	-2752	-9	3136	-272	1792	-421
73292	-2560	-1	3008	-295	2112	-459
73384	-2432	-4	2944	-304	2432	-495
73488	-2240	-12	2752	-296	2880	-577
73588	-1920	-16	2432	-292	3200	-620
73688	-1600	-39	2112	-270	3648	-690
73788	-1280	-52	1728	-262	3904	-726
73888	-896	-88	1344	-226	4096	-790
73984	-576	-115	960	-195	4288	-834
74088	-64	-183	384	-132	4288	-897
74188	512	-227	-128	-86	4288	-928
74288	1024	-295	-768	-12	4160	-957
74388	1408	-330	-1216	23	3904	-954
74488	1792	-395	-1600	94	3584	-951
74588	2048	-433	-1856	140	3200	-940
74688	2176	-465	-2112	142	3136	-951
74788	2432	-527	-2368	238	2752	-885
74888	2624	-546	-2560	271	1600	-859
74984	2688	-576	-2688	309	1216	-812
75088	2752	-599	-2816	324	960	-791
75188	2752	-638	-2752	373	256	-698
75288	2624	-640	-2688	389	-576	-664
75388	2432	-652	-2432	403	-1152	-552
75488	2176	-651	-2240	398	-1792	-498
75588	1728	-631	-1792	390	-2560	-389
75688	1216	-606	-1280	374	-3008	-330
75788	704	-549	-704	312	-3392	-223
75888	64	-519	-256	285	-3648	-189
75984	-192	-476	128	246	-3648	-148
76092	-640	-415	576	176	-3648	-107
76184	-896	-379	1088	132	-3520	-94
76292	-1472	-327	1472	78	-3136	-81
76384	-1600	-291	1856	41	-2752	-85
76484	-1984	-221	2176	-45	-2304	-96
76584	-2432	-184	2752	-87	-1792	-115
76692	-2688	-126	2944	-149	-1280	-164
76792	-2752	-98	3136	-187	-512	-195
76892	-2752	-56	3200	-242	192	-272
76984	-2816	-41	3264	-247	640	-313
77088	-2688	-15	3200	-290	1408	-402
77188	-2560	-10	3008	-304	2112	-456
77288	-2176	-13	2752	-302	2880	-565
77388	-1856	-27	2368	-291	3392	-640
77488	-1664	-40	2048	-287	3712	-678
77588	-1216	-83	1664	-241	3968	-768
77688	-704	-108	1216	-212	4288	-818
77788	-256	-182	576	-136	4352	-890
77888	320	-210	-192	-110	4416	-913
77984	704	-262	-384	-53	4288	-936
78088	1088	-290	-896	-16	4160	-952
78188	1408	-377	-1280	71	3904	-954
78288	1920	-422	-1856	129	3200	-943
78388	2304	-509	-2240	230	2432	-899
78488	2560	-539	-2560	276	1792	-863
78588	2688	-574	-2752	306	1152	-816
78688	2624	-605	-2816	351	704	-757
78788	2688	-615	-2816	366	-128	-738
78888	2624	-638	-2752	388	-384	-659
78984	2432	-644	-2624	401	-832	-608
79084	2304	-639	-2432	410	-1536	-499
79184	1920	-635	-2112	365	-2304	-466
79284	1536	-614	-1664	385	-2752	-357
79384	1216	-602	-1344	375	-3008	-321
79488	832	-557	-896	333	-3264	-238
79588	320	-535	-384	314	-3584	-213
79688	64	-517	-128	292	-3648	-190
79788	64	-521	-128	290	-3584	-183
79888	0	-512	-128	291	-3520	-188
79984	64	-513	-128	291	-3520	-186
80088	64	-514	-64	288	-3648	-183
80188	64	-506	-64	282	-3584	-184
80288	0	-505	0	282	-3584	-177
80388	-64	-501	0	283	-3584	-174
80488	-64	-504	-64	281	-3648	-183
80588	-128	-499	0	277	-3712	-175
80688	-64	-495	0	245	-3584	-198
80788	-64	-503	0	280	-3648	-174
80888	-64	-500	0	276	-3584	-172
80984	-64	-499	64	278	-3648	-174
81088	-64	-499	0	231	-3520	-189
81188	-128	-498	64	276	-3584	-167
81288	-64	-492	64	272	-3584	-171
81388	-320	-492	192	270	-3904	-163
81488	-64	-503	64	269	-3520	-167
81588	-64	-496	64	268	-3584	-165
81688	-64	-498	64	267	-3520	-161
81788	128	-503	192	253	-3584	-167
81888	-128	-511	128	251	-3584	-161
81984	-64	-510	64	177	-3584	-181
82084	-192	-523	64	238	-3584	-158
82192	-128	-526	128	234	-3648	-160
82292	-128	-536	128	227	-3584	-161
82384	-128	-536	128	224	-3584	-169
82492	-64	-542	128	136	-3584	-186
82592	-64	-545	128	214	-3584	-161
82692	-320	-543	128	163	-3648	-179
82792	-128	-546	128	208	-3648	-158
82892	-128	-549	128	201	-3584	-158
82988	-192	-550	64	168	-3648	-175
83092	-64	-549	64	206	-3456	-165
83192	-64	-546	128	202	-3584	-157
83292	-128	-543	128	201	-3648	-157
83392	-128	-545	64	206	-3584	-162
83488	-256	-547	64	206	-3648	-156
83588	-192	-542	128	201	-3584	-154
83688	-256	-538	128	195	-3648	-155
83788	-256	-536	192	197	-3712	-155
83888	-256	-531	192	194	-3520	-149
84008	-576	-491	320	174	-3456	-122
84088	-832	-467	576	157	-3456	-119
84188	-1216	-399	768	87	-3264	-92
84288	-1600	-319	1152	64	-3136	-80
84388	-2176	-284	1472	45	-2816	-83
84488	-2560	-178	1728	-14	-2240	-106
84588	-2944	-138	2048	-49	-1856	-121
84688	-3328	-71	2176	-85	-1152	-164
84788	-3456	-43	2304	-99	-640	-194
84888	-3520	16	2368	-146	0	-272
84984	-3584	31	2432	-152	576	-286
85084	-3520	54	2368	-174	1088	-361
85192	-3328	68	2304	-180	1792	-397
85284	-3200	82	2240	-192	2240	-480
85384	-2880	76	2048	-200	2880	-538
85488	-2304	47	1728	-183	3328	-664
85588	-1728	5	1344	-161	3712	-755
85688	-1152	-29	1024	-138	4160	-802
85788	-448	-118	576	-92	4416	-882
85888	192	-175	192	-59	4352	-913
85984	1024	-299	-320	18	4224	-944
86084	1728	-364	-832	52	3840	-955
86192	2496	-497	-1216	135	3392	-929
86292	2944	-541	-1600	169	2432	-906
86392	3264	-616	-1856	218	1728	-845
86484	3392	-650	-1856	196	1024	-837
86584	3392	-717	-1984	282	192	-685
86684	3136	-730	-1856	298	-896	-623
86784	2816	-738	-1664	300	-1728	-495
86884	2368	-728	-1344	300	-2368	-433
87008	1664	-688	-960	284	-3072	-320
87088	1152	-622	-640	247	-3200	-223
87188	448	-581	-256	221	-3520	-183
87288	-192	-497	128	175	-3648	-127
87388	-832	-458	576	149	-3584	-114
87488	-1408	-360	960	83	-3392	-87
87588	-1920	-296	1344	51	-2816	-76
87688	-2624	-191	1856	-19	-2304	-105
87788	-2944	-155	2048	-44	-1792	-117
87888	-3264	-73	2240	-99	-1216	-170
87984	-3456	-32	2432	-124	-384	-209
88092	-3520	49	2432	-178	576	-344
88184	-3392	72	2432	-201	1664	-432
88284	-2944	74	2176	-204	2560	-538
88384	-2560	66	1920	-197	3200	-596
88488	-2048	34	1600	-190	3648	-692
88588	-1472	-20	1280	-155	4032	-781
88688	-896	-55	896	-136	4288	-823
88788	-256	-118	448	-96	4288	-878
88888	192	-148	128	-82	4352	-899
88984	704	-240	-128	-24	4480	-939
89088	1344	-290	-640	10	4096	-956
89188	1792	-353	-896	45	3840	-954
89288	2112	-400	-1088	78	3520	-950
89388	2688	-491	-1408	142	2880	-931
89488	2944	-523	-1664	131	2432	-913
89588	3200	-606	-1856	216	1728	-852
89688	3328	-686	-1984	269	896	-743
89788	3328	-707	-1984	288	-128	-695
89888	3200	-730	-1984	300	-704	-620
89984	3072	-734	-1920	308	-1152	-572
90092	2752	-730	-1664	311	-1856	-473
90192	2432	-725	-1472	308	-2240	-464
90292	2048	-701	-1216	294	-2624	-354
90392	1600	-681	-896	289	-2944	-325
90488	1088	-622	-768	220	-3200	-284
90588	448	-587	-256	229	-3520	-194
90688	-256	-497	192	178	-3648	-128
90788	-960	-447	640	150	-3584	-108
90888	-1472	-352	960	83	-3136	-83
91000	-2048	-252	1472	24	-2752	-91
91088	-2624	-203	1792	-11	-2432	-101
91188	-2944	-107	2112	-75	-1600	-142
91288	-3200	-73	2368	-102	-896	-171
91388	-3392	-3	2496	-149	-192	-248
91488	-3392	29	2560	-174	576	-304
91588	-3328	60	2496	-199	1344	-417
91688	-3136	73	2368	-235	2048	-492
91788	-2752	69	2176	-209	2752	-553
91888	-2432	57	1920	-210	3200	-609
91984	-2048	25	1664	-191	3648	-685
92088	-1600	15	1344	-253	3968	-764
92188	-960	-54	960	-139	4224	-818
92288	-320	-85	512	-126	4288	-855
92388	-64	-135	320	-93	4352	-888
92488	448	-203	-64	-50	4480	-924
92588	896	-242	-256	-31	4352	-940
92688	1408	-321	-640	28	4096	-956
92788	1920	-360	-896	56	3840	-959
92888	2304	-443	-1280	110	3264	-941
92984	2624	-479	-1472	105	2944	-977
93088	2880	-548	-1664	180	2432	-894
93188	3136	-574	-1856	203	1920	-876
93288	3264	-623	-1920	229	1472	-833
93388	3328	-646	-2048	247	960	-803
93488	3392	-690	-1984	283	320	-715
93588	3264	-710	-1984	293	-320	-680
93688	3136	-728	-1984	310	-896	-614
93788	3008	-729	-1856	316	-1216	-541
93888	2752	-732	-1728	316	-1856	-523
93984	2560	-721	-1664	236	-2048	-486
94088	2240	-714	-1472	312	-2432	-417
94188	1856	-680	-1216	293	-2880	-330
94388	704	-602	-512	249	-3392	-213
94488	192	-568	-64	233	-3520	-186
94588	-192	-500	128	186	-3584	-133
94688	-704	-468	576	161	-3520	-116
94788	-1280	-389	832	114	-3328	-88
94888	-1664	-354	1216	93	-3072	-81
94984	-2048	-299	1472	67	-3008	-84
95092	-2368	-234	1728	13	-2688	-94
95192	-2624	-208	1920	-5	-2368	-95
95292	-2816	-161	1984	-44	-1920	-117
95392	-3008	-146	2176	-54	-1664	-125
95484	-3136	-75	2304	-102	-1152	-169
95588	-3328	-46	2496	-121	-512	-199
95688	-3392	-13	2496	-153	64	-250
95788	-3392	11	2624	-166	384	-276
95888	-3392	43	2560	-192	896	-346
96000	-3264	63	2496	-248	1664	-451
96088	-3072	66	2368	-209	2176	-468
96188	-2880	68	2240	-214	2624	-504
96288	-2752	63	2112	-215	3072	-562
96388	-2368	53	1920	-211	3200	-594
96488	-2112	39	1728	-201	3584	-659
96588	-1792	8	1536	-195	3968	-728
96688	-1344	-17	1216	-173	4096	-764
96788	-832	-70	896	-134	4224	-838
96888	-256	-103	576	-118	4288	-863
96984	256	-187	192	-62	4352	-913
97088	768	-218	-192	-40	4160	-934
97188	1152	-278	-512	-6	4224	-946
97288	1536	-304	-704	16	4032	-949
97388	1920	-396	-1024	77	3712	-957
97488	2368	-443	-1344	63	3264	-938
97588	2752	-527	-1728	166	2496	-902
97688	3072	-566	-1856	196	2048	-886
97788	3264	-631	-1984	246	1408	-824
97888	3328	-669	-2112	272	640	-763
97984	3328	-686	-2176	290	320	-723
98088	3200	-717	-2048	313	-384	-635
98188	3072	-720	-1920	316	-1088	-609
98288	2816	-724	-1856	316	-1472	-535
98388	2624	-727	-1728	323	-1920	-488
98488	2304	-710	-1472	319	-2304	-422
98588	1984	-701	-1280	312	-2688	-388
98688	1728	-680	-1088	301	-2880	-331
98788	1408	-667	-896	295	-3072	-312
98888	1088	-637	-768	274	-3328	-258
98984	704	-606	-448	228	-3456	-249
99084	256	-558	-128	230	-3520	-179
99184	-128	-531	128	212	-3520	-152
99284	-512	-468	384	165	-3456	-115
99384	-960	-396	768	118	-3456	-90
99488	-1536	-354	1216	93	-3328	-89
99588	-2048	-264	1536	24	-2880	-84
99688	-2496	-214	1792	-10	-2368	-95
99788	-2944	-110	2240	-81	-1728	-146
99888	-3264	-68	2432	-115	-960	-179
99984	-3328	-1	2560	-167	-64	-270
100084	-3328	35	2624	-269	832	-348
100184	-3264	57	2496	-214	1536	-418
100292	-3008	63	2368	-225	2368	-487
100384	-2560	49	2112	-214	3072	-604
100484	-2112	41	1856	-252	3456	-674
100592	-1664	10	1536	-196	3840	-716
100692	-1344	-32	1280	-168	3968	-784
100784	-896	-63	896	-142	4288	-831
100892	-192	-150	384	-83	4352	-896
100984	448	-205	-64	-82	4352	-967
101092	1152	-289	-512	8	4224	-949
101192	1600	-328	-832	37	3840	-951
101292	2240	-424	-1280	104	3520	-947
101392	2560	-477	-1536	141	3008	-927
101488	3008	-584	-1856	217	2112	-860
101584	3200	-610	-2112	234	1216	-836
101684	3264	-675	-2112	290	640	-746
101784	3200	-698	-2048	309	-256	-685
101884	2816	-716	-1984	326	-960	-578
102000	2752	-722	-1856	331	-1600	-541
102088	2688	-722	-1856	328	-1664	-511
102188	2496	-713	-1664	323	-2048	-460
102288	2240	-714	-1536	325	-2368	-442
102388	2048	-686	-1280	314	-2560	-369
102488	1600	-671	-1024	262	-3008	-314
102588	1088	-626	-768	278	-3264	-250
102688	640	-610	-512	265	-3456	-225
102788	384	-571	-128	244	-3520	-190
102888	64	-563	0	237	-3648	-178
102984	64	-551	64	229	-3712	-172
103092	-128	-538	128	220	-3648	-165
103192	-128	-528	64	184	-3648	-179
103292	-192	-527	64	216	-3584	-152
103384	-192	-527	256	216	-3776	-158
103492	-256	-527	128	213	-3520	-154
103592	-256	-523	192	215	-3648	-151
103692	-256	-528	128	220	-3584	-158
103784	-192	-528	192	215	-3648	-154
103892	-192	-526	64	212	-3520	-155
103984	-256	-529	128	214	-3584	-154
104092	-192	-527	128	217	-3584	-158
104184	-256	-527	128	217	-3584	-158
104292	-192	-526	128	213	-3584	-153
104392	-192	-530	128	217	-3584	-151
104488	-128	-530	64	214	-3584	-152
104588	-256	-533	128	209	-3520	-154
104688	-192	-537	128	164	-3584	-176
104788	-192	-546	192	186	-3584	-157
104888	-256	-551	192	183	-3648	-148
105008	-192	-554	128	141	-3584	-151
105088	-320	-566	128	162	-3648	-151
105188	-192	-558	128	162	-3648	-149
105288	-256	-559	192	161	-3520	-148
105388	-320	-566	128	158	-3648	-152
105488	-256	-562	128	157	-3584	-148
105588	-320	-559	128	156	-3584	-148
105688	-320	-566	192	150	-3584	-149
105788	-256	-563	64	154	-3584	-145
105888	-192	-559	256	153	-3648	-151
105984	-192	-552	128	85	-3648	-163
106092	-384	-557	192	147	-3712	-145
106192	-384	-551	128	147	-3648	-142
106292	-384	-551	192	149	-3584	-143
106392	-128	-558	-128	150	-3328	-146
106488	-384	-565	128	157	-3776	-144
106588	-256	-558	128	155	-3584	-152
106688	-320	-554	128	151	-3456	-143
106788	-384	-548	128	146	-3712	-139
106888	-512	-512	256	135	-3584	-119
107008	-896	-453	320	40	-3456	-149
107088	-1280	-429	512	102	-3520	-94
107188	-1664	-385	704	94	-3264	-84
107288	-2176	-296	896	61	-2880	-86
107388	-2688	-184	1152	17	-2496	-99
107488	-3200	-113	1408	-14	-1856	-129
107588	-3840	-30	1600	-47	-1152	-181
107688	-3712	14	1664	-69	-128	-231
107788	-3904	90	1664	-96	640	-342
107888	-3840	107	1792	-103	1280	-384
107984	-3584	124	1728	-108	2048	-511
108088	-3072	120	1536	-108	2880	-564
108188	-2496	82	1216	-105	3456	-678
108288	-1920	58	1024	-97	3904	-730
108388	-1344	11	768	-80	4096	-796
108488	-832	-16	640	-74	4288	-824
108588	-256	-96	320	-42	4416	-885
108688	448	-157	64	-23	4288	-923
108788	1216	-286	-192	20	4224	-950
108888	2048	-387	-512	57	3584	-952
108984	2432	-433	-704	86	3456	-947
109088	3008	-517	-896	109	3008	-920
109188	3200	-550	-1024	117	2432	-906
109288	3520	-638	-1152	156	1792	-851
109388	3712	-674	-1280	174	1280	-823
109588	3648	-751	-1344	207	-192	-695
109688	3648	-772	-1280	216	-640	-634
109788	3392	-779	-1216	216	-1152	-600
109888	3264	-786	-1088	222	-1536	-540
109984	3072	-787	-1088	239	-1856	-502
110088	2624	-766	-896	224	-2432	-418
110188	2304	-740	-832	210	-2496	-338
110288	1664	-710	-576	206	-3200	-291
110388	1152	-665	-320	193	-3392	-232
110488	640	-639	-192	182	-3520	-205
110588	64	-564	0	156	-3584	-149
110688	-448	-516	256	126	-3584	-142
110788	-1088	-418	512	105	-3456	-90
110888	-1728	-365	832	82	-3200	-80
110984	-2240	-256	1024	41	-2816	-84
111084	-2880	-196	1344	19	-2240	-102
111192	-3392	-90	1536	-27	-1536	-141
111292	-3712	-45	1728	-44	-1024	-168
111392	-3840	33	1792	-72	-256	-250
111484	-3904	62	1856	-98	512	-293
111588	-3712	102	1792	-109	1280	-373
111688	-3520	117	1792	-119	1920	-477
111788	-3264	123	1664	-121	2496	-533
111884	-2944	107	1536	-121	3008	-606
112008	-2496	97	1280	-117	3456	-630
112088	-2176	69	1216	-105	3776	-718
112188	-1664	45	1024	-135	4096	-764
112288	-1152	-14	768	-85	4224	-819
112388	-448	-56	448	-60	4352	-854
112488	64	-143	192	-83	4416	-962
112588	896	-205	-64	-10	4288	-933
112688	1536	-303	-320	-10	4096	-975
112788	2048	-360	-640	48	3712	-951
112888	2624	-463	-832	95	3264	-938
112984	3136	-508	-1024	124	2944	-930
113088	3392	-596	-1152	142	2176	-883
113188	3712	-642	-1280	167	1728	-847
113288	3648	-638	-1408	166	1408	-844
113388	3712	-678	-1344	182	1216	-804
113488	3776	-715	-1408	155	768	-784
113588	3648	-770	-1408	222	-192	-637
113688	3328	-780	-1216	228	-1408	-576
113788	3072	-784	-1088	229	-1856	-497
113888	2752	-777	-960	228	-2176	-454
113984	2304	-747	-896	219	-2688	-358
114088	1664	-720	-576	206	-3136	-307
114188	960	-650	-192	187	-3520	-211
114288	128	-555	0	158	-3648	-144
114388	-320	-518	256	143	-3520	-123
114488	-1088	-425	512	107	-3584	-93
114588	-1664	-374	832	83	-3328	-84
114688	-2112	-277	1088	50	-2752	-81
114788	-2560	-234	1280	31	-2304	-89
114888	-3072	-171	1408	7	-2176	-109
114984	-3328	-125	1536	-9	-1856	-129
115088	-3584	-56	1728	-42	-1216	-164
115188	-3776	-26	1792	-56	-640	-185
115288	-3840	43	1792	-85	0	-263
115388	-3840	71	1856	-95	704	-306
115488	-3712	95	1792	-111	1280	-380
115588	-3584	112	1728	-118	1856	-435
115688	-3264	121	1664	-199	2496	-542
115788	-3008	115	1600	-125	3008	-574
115888	-2752	104	1472	-122	3200	-592
115984	-2496	92	1408	-152	3456	-675
116092	-2048	69	1152	-108	3776	-707
116184	-1472	7	960	-90	4032	-790
116292	-832	-25	640	-77	4224	-828
116384	-192	-101	448	-47	4288	-885
116488	320	-141	128	-55	4416	-923
116588	1024	-243	-128	1	4224	-942
116688	1600	-296	-320	28	4032	-956
116788	2240	-419	-640	77	3968	-946
116888	2944	-485	-1024	95	2944	-934
116984	3392	-646	-1216	143	1856	-863
117092	3712	-737	-1408	209	960	-715
117192	3584	-767	-1344	225	-320	-621
117292	3008	-776	-1216	233	-1792	-446
117392	2304	-752	-832	224	-2816	-385
117484	1856	-707	-640	211	-2880	-292
117584	1216	-680	-384	195	-3264	-251
117684	704	-592	-128	173	-3456	-170
117784	-128	-553	128	155	-3712	-150
117884	-832	-471	384	118	-3712	-106
118008	-1472	-382	768	63	-3456	-128
118088	-1856	-334	896	72	-3136	-86
118188	-2368	-277	1152	46	-2624	-82
118288	-2944	-174	1408	-1	-2240	-101
118388	-3328	-84	1600	-37	-1600	-147
118488	-3520	-41	1728	-52	-832	-180
118588	-3776	37	1792	-89	-256	-262
118688	-3840	63	1856	-99	448	-305
118788	-3712	106	1920	-117	1280	-412
118888	-3584	113	1856	-124	1856	-454
118984	-3200	113	1664	-130	2560	-565
119084	-2752	101	1472	-178	3328	-634
119192	-2176	59	1216	-111	3776	-725
119292	-1472	26	896	-96	4096	-772
119392	-768	-47	640	-72	4288	-845
119484	-128	-86	384	-89	4352	-921
119584	448	-177	64	-21	4480	-922
119688	1216	-235	-192	0	4224	-946
119784	1792	-352	-512	43	3904	-955
119884	2432	-406	-768	70	3328	-949
120000	2944	-488	-1024	120	2944	-932
120088	3136	-536	-1088	126	2496	-909
120188	3264	-567	-1280	132	2304	-899
120288	3520	-634	-1280	164	1920	-847
120388	3648	-673	-1408	184	1216	-810
120488	3712	-738	-1408	208	320	-715
120588	3648	-749	-1408	216	-320	-684
120688	3392	-774	-1280	231	-960	-598
120788	3264	-779	-1152	235	-1536	-541
120888	2880	-773	-1152	230	-1920	-454
120984	2496	-766	-960	244	-2432	-423
121088	1920	-723	-704	219	-3008	-323
121188	1408	-667	-512	194	-3264	-240
121288	448	-633	-320	189	-3648	-204
121388	192	-555	64	163	-3648	-154
121488	-320	-522	256	141	-3584	-128
121588	-896	-442	512	111	-3520	-96
121688	-1472	-400	768	99	-3264	-87
121788	-2048	-302	1024	60	-2944	-87
121888	-2496	-261	1216	43	-2688	-83
121984	-3008	-173	1472	3	-2304	-104
122088	-3200	-138	1664	-7	-1728	-123
122188	-3392	-58	1728	-46	-1088	-169
122288	-3712	-16	1856	-66	-576	-198
122388	-3840	44	1856	-91	128	-274
122488	-3776	60	1856	-88	832	-299
122588	-3712	103	1920	-124	1408	-413
122688	-3456	115	1792	-134	2112	-489
122788	-3200	114	1664	-128	2624	-525
122888	-3008	109	1600	-129	2944	-569
122984	-2816	103	1472	-124	3200	-586
123092	-2624	93	1472	-127	3328	-628
123192	-2304	81	1344	-123	3648	-669
123284	-1856	38	1088	-108	3904	-752
123384	-1216	1	960	-97	4160	-796
123488	-448	-78	576	-145	4288	-917
123588	0	-120	256	-45	4480	-900
123688	896	-242	-128	3	4224	-941
123788	1792	-312	-448	23	4032	-952
123888	2496	-456	-832	91	3456	-939
123984	3008	-531	-1152	119	2368	-919
124092	3520	-669	-1280	176	1408	-819
124184	3648	-748	-1408	218	448	-694
124284	3648	-750	-1408	221	-384	-683
124392	3456	-774	-1344	238	-896	-551
124484	2944	-775	-1216	234	-1920	-469
124588	2240	-729	-832	222	-2688	-330
124688	1408	-691	-448	204	-3264	-274
124788	512	-594	0	170	-3648	-173
124888	-320	-528	192	152	-3584	-131
125000	-1280	-394	640	95	-3264	-95
125088	-1984	-338	960	45	-3072	-82
125188	-2624	-221	1344	19	-2560	-89
125288	-3008	-121	1536	-22	-1856	-127
125388	-3392	-87	1664	-35	-1408	-150
125488	-3648	-12	1792	-75	-768	-208
125588	-3712	21	1856	-83	-128	-239
125688	-3776	69	1920	-105	448	-321
125788	-3712	86	1984	-117	1152	-358
125888	-3648	103	1856	-131	1664	-416
125984	-3520	107	1856	-129	1920	-450
126088	-3200	113	1728	-135	2560	-541
126188	-2880	107	1600	-136	3008	-578
126288	-2496	87	1408	-131	3392	-652
126388	-2112	72	1280	-125	3584	-684
126488	-1728	39	1024	-110	3968	-746
126588	-1216	13	832	-102	4224	-780
126688	-640	-65	576	-73	4352	-855
126788	64	-166	192	-33	4416	-918
126888	768	-224	-64	-11	4288	-937
126984	1600	-356	-448	18	4032	-974
127088	2368	-428	-768	75	3584	-953
127188	3072	-565	-1024	135	2752	-895
127288	3456	-623	-1280	168	1664	-853
127388	3648	-733	-1472	215	576	-725
127488	3584	-756	-1472	228	-512	-660
127588	3328	-774	-1280	238	-1216	-529
127688	2752	-774	-1088	239	-2176	-461
127788	2048	-719	-832	225	-2816	-323
127888	1216	-685	-448	213	-3328	-266
