Rate,Torque
-0.334596,-3.61756e-05
-0.334405,3.38517e-05
-0.334488,-5.19356e-05
-0.334247,7.26559e-06
-0.334403,-0.000288928
-0.334411,9.85441e-06
-0.334337,-1.68657e-05
-0.334192,-4.67958e-05
-0.334308,-0.000248952
-0.334206,-3.0332e-05
-0.334309,-0.000185086
-0.334162,-1.20608e-05
-0.334255,-0.000224842
-0.334175,-3.93186e-05
-0.334217,-0.000183217
-0.334128,-4.34188e-05
-0.334197,-0.00020101
-0.334166,-2.25675e-05
-0.33422,-4.04408e-05
-0.333986,7.96012e-06
-0.334107,-0.000254241
-0.334002,-2.72574e-05
-0.334118,-0.000104793
-0.334077,-4.19089e-05
-0.333911,-2.90624e-05
-0.334004,-0.000225778
-0.333923,-5.27966e-05
-0.334005,-0.000158505
-0.333862,-1.83693e-05
-0.333948,-0.000218981
-0.333905,-2.19676e-05
-0.333801,-6.45507e-05
-0.333824,-0.00015493
-0.333747,-5.10266e-05
-0.333838,-0.000150163
-0.33388,-2.38056e-05
-0.333595,5.73982e-05
-0.333776,-0.000314842
-0.333586,5.92206e-05
-0.333741,-0.000145973
-0.333715,-5.53335e-05
-0.333539,-1.91327e-05
-0.333656,-0.000250421
-0.333538,-1.42604e-05
-0.333646,-0.000184076
-0.333491,-5.80082e-06
-0.333588,-0.000230804
-0.333465,-9.33801e-07
-0.333545,-0.000218405
-0.333419,-5.04515e-06
-0.333506,-0.000219103
-0.333471,-2.36964e-05
-0.333528,-3.47088e-05
-0.333252,4.75195e-05
-0.333414,-0.000293932
-0.333246,3.49059e-05
-0.333376,-0.000123538
-0.33334,-3.89682e-05
-0.333153,-8.68377e-06
-0.33326,-0.000170748
-0.333311,-2.13085e-05
-0.333016,6.24841e-05
-0.333185,-0.000239538
-0.332999,2.26743e-05
-0.33312,-0.000253786
-0.332988,3.09795e-06
-0.333085,-0.000232965
-0.332962,-9.68746e-06
-0.333038,-0.000207269
-0.333009,-3.3843e-05
-0.333073,-3.64949e-05
-0.332796,4.64998e-05
-0.332944,-0.000278924
-0.332787,2.80626e-05
-0.332929,-0.000142227
-0.332902,-4.30694e-05
-0.332711,-7.02341e-06
-0.332811,-0.000229943
-0.332722,-4.23516e-05
-0.332803,-0.000151755
-0.332671,-3.11168e-05
-0.332734,-0.000196898
-0.332636,-3.12814e-05
-0.332699,-0.000198505
-0.332597,-3.05155e-05
-0.332663,-0.000198835
-0.332617,-1.9967e-05
-0.332683,-3.3064e-05
-0.332488,3.18783e-05
-0.332439,-0.000118909
-0.332423,-0.000114116
-0.332486,-6.23239e-05
-0.332451,-3.05694e-05
-0.332266,-1.45021e-05
-0.332379,-0.000246304
-0.332263,-1.64687e-05
-0.332385,-6.08087e-05
-0.33228,-5.36766e-05
-0.33219,-7.63115e-05
-0.332242,-0.00018503
-0.332179,-7.02341e-05
-0.332224,-0.000171829
-0.332147,-5.70531e-05
-0.332198,-0.000184176
-0.332159,-3.17866e-05
-0.332077,-8.17804e-05
-0.332054,-0.000104878
-0.332061,-0.000141879
-0.332099,-4.4506e-05
-0.332065,-2.22001e-05
-0.331844,1.86484e-05
-0.33197,-0.000258171
-0.331824,1.37493e-05
-0.331952,-6.93886e-05
-0.331854,-5.62421e-05
-0.331762,-7.70153e-05
-0.331793,-0.000163476
-0.33179,-6.12494e-05
-0.331851,-3.0565e-05
-0.331589,3.88396e-05
-0.331712,-0.000258304
-0.331581,1.1988e-06
-0.331691,-0.000184158
-0.331544,-1.57737e-05
-0.331602,-0.000188592
-0.331519,-4.83868e-05
-0.3316,-9.04171e-05
-0.331577,-2.83538e-05
-0.331362,1.25432e-05
-0.331476,-0.00024505
-0.331354,-9.62922e-06
-0.331473,-6.30883e-05
-0.331369,-4.59154e-05
-0.331281,-8.19367e-05
-0.33132,-0.000170678
-0.33127,-8.08854e-05
-0.331304,-0.000155574
-0.331234,-6.81597e-05
-0.331254,-0.000148589
-0.331243,-6.73113e-05
-0.331156,-7.42576e-05
-0.331164,-0.00013922
-0.331082,-4.44361e-05
-0.331173,-0.000104696
-0.331151,-2.55533e-05
-0.330936,1.0414e-05
-0.331048,-0.000176641
-0.331094,-1.5531e-05
-0.330786,7.70153e-05
-0.330935,-9.43187e-05
-0.330872,-8.26598e-05
-0.330766,-6.43857e-05
-0.330835,-0.000202146
-0.330755,-5.08965e-05
-0.330814,-0.000177685
-0.330732,-5.76404e-05
-0.330771,-0.000169916
-0.330743,-5.24171e-05
-0.330664,-7.84684e-05
-0.330669,-0.000136561
-0.330623,-8.6529e-05
-0.33068,-7.02049e-05
-0.330661,-2.5199e-05
-0.330441,1.58882e-05
-0.330558,-0.000247471
-0.330433,-6.49972e-06
-0.330547,-6.54922e-05
-0.330445,-3.67987e-05
-0.33035,-7.74302e-05
-0.330388,-0.000170057
-0.330334,-7.82262e-05
-0.330365,-0.000143282
-0.330281,-5.7156e-05
-0.330315,-0.000165324
-0.330284,-5.51894e-05
-0.330258,-6.21084e-05
-0.330316,-2.72724e-05
-0.330023,6.34528e-05
-0.330197,-0.000306608
-0.330143,3.76413e-05
-0.330134,-2.86741e-05
-0.329923,4.10892e-06
-0.330047,-0.000254965
-0.329928,-1.23268e-05
-0.330047,-7.47963e-05
-0.329955,-4.05665e-05
-0.329853,-7.34771e-05
-0.329899,-0.000176683
-0.329849,-8.21012e-05
-0.32988,-0.000140844
-0.329796,-5.90935e-05
-0.329838,-0.000173163
-0.329799,-4.92643e-05
-0.329741,-9.6098e-05
-0.329724,-0.000111954
-0.329705,-0.00011407
-0.32974,-5.73089e-05
-0.329732,-2.27723e-05
-0.329494,2.87624e-05
-0.329622,-0.000258304
-0.329487,4.81461e-06
-0.329603,-7.92051e-05
-0.329522,-3.99447e-05
-0.329399,-5.40551e-05
-0.329458,-0.000189794
-0.329438,-4.27491e-05
-0.329497,-3.01922e-05
-0.329277,2.08086e-05
-0.329325,-0.000193455
-0.329244,-4.50933e-05
-0.329309,-0.000159895
-0.329218,-6.09106e-05
-0.329242,-0.000152247
-0.3292,-8.93711e-05
-0.329252,-8.32636e-05
-0.329257,-2.30849e-05
-0.329018,2.70162e-05
-0.329147,-0.000259748
-0.329006,1.12915e-05
-0.329128,-8.98225e-05
-0.329059,-4.51369e-05
-0.328931,-5.19978e-05
-0.328987,-0.000186566
-0.328913,-5.54966e-05
-0.328973,-0.000157671
-0.328856,-2.95501e-05
-0.328922,-0.000197797
-0.328852,-3.11057e-05
-0.328845,-0.000139779
-0.328787,-7.23647e-05
-0.328803,-0.000146605
-0.328819,-5.35819e-05
-0.328832,-2.33698e-05
-0.328578,3.87498e-05
-0.328707,-0.000193027
-0.328555,-1.26189e-05
-0.328667,-8.39023e-05
-0.328597,-3.79412e-05
-0.328456,-4.0202e-05
-0.328525,-0.000199806
-0.328452,-5.83669e-05
-0.328511,-0.000150635
-0.328402,-4.18982e-05
-0.328461,-0.000190601
-0.328395,-3.90944e-05
-0.328392,-0.00014172
-0.328345,-8.37965e-05
-0.328353,-0.000139015
-0.328372,-5.96497e-05
-0.328393,-2.56931e-05
-0.328144,3.19686e-05
-0.328285,-0.000270822
-0.328129,2.94895e-05
-0.328261,-0.000110348
-0.328201,-4.23802e-05
-0.328052,-3.40114e-05
-0.32813,-0.000207572
-0.328035,-3.53874e-05
-0.328107,-0.000162668
-0.327989,-3.09916e-05
-0.328043,-0.000185012
-0.327975,-4.05437e-05
-0.328003,-0.000103815
-0.328053,-1.91963e-05
-0.327761,6.32107e-05
-0.327932,-0.00030128
-0.327848,4.34858e-05
-0.327882,-3.73205e-05
-0.327649,1.77422e-05
-0.327791,-0.000272815
-0.327647,1.25937e-05
-0.327769,-9.99419e-05
-0.327713,-4.18055e-05
-0.327562,-3.48748e-05
-0.327648,-0.000216999
-0.327559,-4.14139e-05
-0.327634,-0.000161738
-0.327519,-3.80233e-05
-0.327582,-0.000194233
-0.327508,-3.49753e-05
-0.32752,-0.000154097
-0.327461,-7.1445e-05
-0.327489,-0.000158874
-0.327487,-4.27612e-05
-0.327515,-2.61872e-05
-0.32726,3.60858e-05
-0.327405,-0.000275366
-0.327259,1.57421e-05
-0.327385,-0.000106709
-0.327334,-4.37508e-05
-0.327184,-3.68123e-05
-0.327261,-0.000207069
-0.327229,-3.18711e-05
-0.327289,-3.0068e-05
-0.32709,1.71967e-05
-0.327109,-0.000172679
-0.32706,-7.92809e-05
-0.327102,-0.000153268
-0.327036,-7.47429e-05
-0.327054,-0.000148702
-0.327004,-8.04059e-05
-0.327057,-9.84975e-05
-0.327084,-2.36765e-05
-0.326823,4.23826e-05
-0.326983,-0.0002898
-0.326827,2.54296e-05
-0.32695,-0.00010292
-0.326897,-4.13585e-05
-0.326747,-3.6328e-05
-0.32684,-0.000223573
-0.326736,-2.56203e-05
-0.326814,-0.000162178
-0.326708,-4.6461e-05
-0.326769,-0.000190802
-0.326688,-3.19783e-05
-0.326723,-0.000175452
-0.326636,-4.2867e-05
-0.326688,-0.000182124
-0.326677,-3.70725e-05
-0.32671,-2.71462e-05
-0.326464,2.66405e-05
-0.326611,-0.000210313
-0.32665,-9.3914e-06
-0.326361,6.23589e-05
-0.326519,-0.000141023
-0.326478,-4.98195e-05
-0.326333,-4.01209e-05
-0.326433,-0.000229657
-0.32634,-3.75389e-05
-0.326425,-0.000165863
-0.326308,-3.88275e-05
-0.32635,-0.00016569
-0.326316,-8.33111e-05
-0.326298,-0.000120851
-0.326284,-0.000115301
-0.326269,-0.00011506
-0.326307,-8.94279e-05
-0.326342,-2.3312e-05
-0.326096,2.54296e-05
-0.326238,-0.000272218
-0.32608,2.93099e-05
-0.326211,-0.000117451
-0.326164,-3.89808e-05
-0.32601,-3.48748e-05
-0.326101,-0.00022019
-0.325994,-2.34921e-05
-0.326087,-0.000171812
-0.325956,-2.4703e-05
-0.326042,-0.000216757
-0.325949,-2.34654e-05
-0.326021,-0.000142633
-0.326065,-1.33567e-05
-0.325779,5.90935e-05
-0.325954,-0.000305881
-0.325863,4.00292e-05
-0.325919,-4.31004e-05
-0.325698,-7.26559e-07
-0.325833,-0.000263696
-0.325709,-6.52593e-06
-0.325832,-0.000111605
-0.325778,-2.87789e-05
-0.325626,-3.56281e-05
-0.325753,-0.000256687
-0.325627,-4.11717e-06
-0.325744,-0.000194118
-0.325605,-1.23161e-05
-0.325677,-0.000203586
-0.325593,-3.57271e-05
-0.325643,-0.000185887
-0.325565,-4.77578e-05
-0.325623,-0.000190601
-0.325597,-2.83489e-05
-0.325642,-2.81499e-05
-0.325412,7.99215e-06
-0.325533,-0.000251389
-0.325429,-2.59139e-05
-0.325541,-0.000101694
-0.325493,-3.17254e-05
-0.325339,-3.6328e-05
-0.325439,-0.000230077
-0.325389,-1.33246e-05
-0.325361,-7.91571e-05
3.74256,4.06939
-3.49734,-7.2413
2.67659,6.17499
-1.00037,-3.67731
3.21816,4.21982
-3.14827,-6.36768
-2.49172,0.656223
-2.49102,0.000830747
-4.95835,-2.47002
-3.22855,1.72851
-2.99892,0.228435
-2.5991,0.399964
-2.25025,0.348317
-1.72071,0.528423
-1.41139,0.308766
-1.09343,0.317522
-0.926329,0.166908
-0.71226,0.213702
-0.567745,0.144287
-0.440675,0.126907
-0.340968,0.0995653
-0.255982,0.0848839
-0.19092,0.0649854
-0.14893,0.0419661
-0.134997,0.0139474
-0.0904532,0.0444678
-0.0722471,0.0181939
-0.0637793,0.00847532
0.315507,0.379393
1.33145,1.01614
1.35243,0.0212654
1.00368,-0.348089
0.733603,-0.269795
0.481526,-0.25188
-0.491408,-0.973129
4.03647,4.52945
4.3809,0.34613
3.99473,-0.384562
2.53015,-1.46356
1.16455,-1.36514
0.973183,-0.190978
0.398784,-0.574378
0.27312,-0.125716
-0.198748,-0.471866
-0.462889,-0.264326
-0.706054,-0.243443
-0.7496,-0.0435545
-0.807902,-0.0584647
-0.841491,-0.0340863
-0.852962,-0.0118119
-0.81585,0.0367859
-0.8053,0.0107123
-0.785968,0.0189388
-0.68131,0.104307
-0.646038,0.0350143
-0.168498,0.477472
0.339719,0.508335
0.275108,-0.0646489
0.67826,0.403505
-0.304357,-0.982738
-0.352651,-0.0483678
-1.51238,-1.16037
-2.18068,-0.66916
-2.95977,-0.780275
-3.09637,-0.136685
-2.87198,0.223901
-3.6989,-0.828996
-2.97012,0.727589
-3.12924,-0.160363
-2.83948,0.290352
-2.17604,0.662299
-1.65625,0.518886
-1.26073,0.395023
-0.937154,0.323197
-0.696185,0.240707
-0.495435,0.200546
-0.346849,0.148447
-0.323303,0.0234774
-0.257127,0.0660436
0.278216,0.535454
0.34964,0.0715641
0.533638,0.184044
0.484376,-0.0491805
1.95507,1.47158
1.77178,-0.182579
2.56034,0.789135
2.24597,-0.314636
2.42786,0.182174
2.45223,0.0255087
3.011,0.56025
2.45286,-0.557181
2.511,0.0591142
1.93406,-0.576198
1.59063,-0.342784
0.934969,-0.655282
0.531165,-0.403726
-0.115767,-0.64693
-0.525861,-0.410304
-1.04994,-0.524504
-1.2172,-0.167315
-1.17198,0.0450315
-1.87349,-0.702506
-1.65554,0.217294
-2.08246,-0.427758
-1.98177,0.10107
-1.70421,0.276737
-2.0073,-0.304088
-1.57385,0.432825
-1.73263,-0.159479
-1.32754,0.404625
-1.35236,-0.0253825
-0.945788,0.406191
-0.896268,0.0493046
-0.558282,0.337692
-0.458199,0.100005
-0.454281,0.00395991
-0.107804,0.3463
-0.080872,0.0269327
-0.101514,-0.0206561
0.266997,0.368595
0.195927,-0.0709921
0.486412,0.29068
0.440945,-0.0455449
0.332828,-0.107961
0.564723,0.232163
0.358566,-0.206014
0.509735,0.151372
0.276679,-0.232966
0.328501,0.0519598
0.0740493,-0.254422
0.0677907,-0.00624179
-0.149524,-0.217369
-0.21319,-0.0637517
-0.414742,-0.201718
-0.444393,-0.0296806
-0.432032,0.0123119
-0.661556,-0.229886
-0.604142,0.0571722
-0.782917,-0.179086
-0.751782,0.0312522
-0.681264,0.0702248
-0.812445,-0.131593
-0.677492,0.134682
-0.770939,-0.0937552
-0.661268,0.109595
-0.667148,-0.00623472
-0.538218,0.128716
-0.525878,0.0122071
-0.411858,0.113816
-0.372973,0.0387367
-0.265266,0.107601
-0.247134,0.0181174
-0.252293,-0.00518199
-0.12692,0.125262
-0.152127,-0.0252676
-0.0490153,0.103092
-0.0653119,-0.0162928
-0.0994966,-0.0342189
-0.0128654,0.0866124
-0.0842323,-0.0714004
-0.0225018,0.0617215
-0.103241,-0.0807754
-0.072162,0.0310466
-0.163125,-0.0910283
-0.151423,0.0116605
-0.228672,-0.0773497
-0.238774,-0.0101965
-0.314162,-0.0755131
-0.319492,-0.00535687
-0.318105,0.00136216
-0.394522,-0.0766513
-0.381961,0.0124087
-0.42845,-0.0465757
-0.413514,0.0149764
-0.427377,-0.013938
-0.425222,0.00199237
-0.470317,-0.0453414
-0.434196,0.0359521
-0.466141,-0.0321321
-0.423403,0.0426049
-0.44009,-0.0168804
-0.388382,0.0515533
-0.396591,-0.00832132
-0.351563,0.0448632
-0.347835,0.00359017
-0.302871,0.0448423
-0.301622,0.00122404
-0.30177,-0.000169712
-0.258424,0.0431692
-0.263807,-0.00548819
-0.22706,0.0366564
-0.231602,-0.00451627
-0.241549,-0.010036
-0.20975,0.0316806
-0.232688,-0.0230302
-0.209129,0.0234754
-0.235612,-0.0265583
-0.222111,0.0134021
-0.253708,-0.0316986
-0.246493,0.00714581
-0.273168,-0.0267992
-0.274212,-0.0010973
-0.276907,-0.00266978
-0.299429,-0.0227231
-0.302795,-0.00339308
-0.303199,-0.000424942
-0.32741,-0.0244144
-0.326911,0.000369497
-0.347458,-0.0206871
-0.345916,0.00158007
-0.341141,0.00465136
-0.360372,-0.0194248
-0.348317,0.0119161
-0.362807,-0.0146344
-0.348563,0.0141379
-0.357162,-0.00875819
-0.339391,0.0176355
-0.344423,-0.00513348
-0.328793,0.0154795
-0.328876,-0.000214335
-0.312653,0.0160997
-0.312701,-7.62353e-05
-0.312184,0.000498736
-0.29788,0.0141081
-0.298087,-0.000326636
-0.285787,0.0121861
-0.286669,-0.000851852
-0.289163,-0.00259603
-0.27729,0.0117195
-0.284128,-0.00695132
-0.27522,0.00879839
-0.280962,-0.00576915
-0.282644,-0.00167039
-0.278914,0.00353495
-0.287344,-0.00854486
-0.285866,0.00139359
-0.293502,-0.00776865
-0.295027,-0.00164188
-0.30317,-0.00826437
-0.304333,-0.00119659
-0.304871,-0.00054843
-0.312769,-0.00810002
-0.313797,-0.00115291
-0.320679,-0.00701009
-0.32071,-5.50525e-06
-0.319604,0.00100306
-0.326749,-0.00732451
-0.323516,0.00310241
-0.328873,-0.00548794
-0.324962,0.00382041
-0.328204,-0.00339206
-0.322839,0.00523583
-0.32468,-0.00194555
-0.319618,0.0049209
-0.319754,-0.000263257
-0.314352,0.00527676
-0.314351,-3.73404e-05
-0.314057,0.000288502
-0.309215,0.00463666
-0.308958,0.000133687
-0.305865,0.00303441
-0.306693,-0.000800343
-0.305207,0.00141853
-0.305182,-7.03437e-05
-0.300912,0.00409973
-0.303023,-0.00223125
-0.299807,0.00309667
-0.30225,-0.00252721
-0.300163,0.00194936
-0.30354,-0.00349814
-0.302381,0.00106192
-0.30547,-0.00322389
-0.305456,-0.000107315
-0.308727,-0.00339178
-0.308921,-0.000230983
-0.309289,-0.000372278
-0.311929,-0.00284666
-0.31259,-0.000784675
-0.315078,-0.00261392
-0.315245,-0.000142691
-0.315006,0.000142206
-0.317733,-0.00290575
-0.316785,0.000821738
-0.319007,-0.00234993
-0.317784,0.00113783
-0.319266,-0.00163016
-0.317504,0.001635
-0.31844,-0.00104164
-0.316723,0.00157907
-0.316953,-0.000291341
-0.315647,0.00114735
-0.315363,0.000241698
-0.315278,8.54471e-05
-0.313688,0.00138168
-0.313444,0.000122726
-0.312201,0.00111666
-0.312198,2.09858e-05
-0.31231,-0.000202382
-0.310686,0.00144682
-0.311339,-0.000776827
-0.310128,0.00108837
-0.310898,-0.000850487
-0.310013,0.000739153
-0.311174,-0.00128577
-0.310669,0.000399576
-0.311773,-0.00123787
-0.311669,-2.05446e-05
-0.312881,-0.0013345
-0.312983,-0.000147041
-0.313202,-0.000213837
-0.313955,-0.000963902
-0.314452,-0.000621935
-0.315213,-0.000887855
-0.315464,-0.00023378
-0.315461,-8.52957e-05
-0.316404,-0.00112399
-0.316346,-6.85388e-05
-0.317113,-0.000893668
-0.317038,6.03932e-05
-0.316981,6.29937e-05
-0.317361,-0.000600864
-0.31707,0.00016396
-0.31731,-0.000348307
-0.317026,0.00014803
-0.317003,-0.000103656
-0.316661,0.000215788
-0.316631,-2.0665e-05
-0.316647,-3.78568e-06
-0.316114,0.000318717
-0.316095,-0.000107989
-0.315673,0.000297051
-0.315761,-7.63324e-05
-0.315796,-0.000116627
-0.315218,0.000396217
-0.31549,-0.000398881
-0.315096,0.000268343
-0.315377,-0.000356199
-0.315006,0.000222227
-0.315491,-0.000610492
-0.315298,7.76239e-05
-0.315731,-0.000565182
-0.315685,-8.01637e-05
-0.316209,-0.00065027
-0.316252,-9.46459e-05
-0.316394,-0.000127066
-0.316552,-0.000373209
-0.316869,-0.00044417
-0.3171,-0.000292601
-0.317176,-4.70278e-05
-0.317269,-0.000175065
-0.317309,-0.000120085
-0.317614,-0.000490427
-0.317701,-0.000210989
-0.31806,-0.000485553
-0.318073,-8.78035e-05
-0.318259,-0.00034003
-0.318276,-0.000144101
-0.31841,-0.000251078
-0.318382,-0.000104106
-0.318429,-0.00017389
-0.318397,-9.51793e-05
-0.318441,-9.75201e-05
-0.318492,-3.38964e-05
-0.318255,1.91327e-05
-0.318362,-0.000234679
-0.318215,2.01015e-05
-0.318334,-0.000108392
-0.318362,-0.000107057
-0.31815,2.66405e-05
-0.318313,-0.000289558
-0.318193,-7.00933e-06
-0.318363,-0.000243575
-0.318232,-2.25233e-05
-0.318435,-0.00032968
-0.318385,-6.76515e-05
-0.318614,-0.000361338
-0.318636,-8.42692e-05
-0.318761,-9.5236e-05
-0.31873,-0.000191569
-0.318921,-0.000245867
-0.319019,-7.84985e-05
-0.318958,-0.000157273
-0.319265,-0.000432201
-0.319253,-0.000117218
-0.319465,-0.000206243
-0.319514,-0.000121142
-0.319567,-0.000241702
-0.319702,-0.000259373
-0.319872,-0.000298143
-0.319946,-0.000143693
-0.320038,-0.00024921
-0.320084,-0.00017389
-0.320196,-0.000235678
-0.32025,-0.000184431
-0.320312,-0.00018939
-0.32035,-0.00016466
-0.320424,-0.000132663
-0.320495,-4.63474e-05
-0.320371,-9.76011e-05
-0.320531,-0.000288444
-0.320467,-6.32107e-05
-0.320599,-0.000128729
-0.320623,-9.355e-05
-0.32056,-0.000127632
-0.32067,-0.000238069
-0.320666,-0.000123999
-0.320796,-0.000131414
-0.320837,-4.19337e-05
-0.320665,-5.15857e-05
-0.320877,-0.000340272
-0.32082,-6.42905e-05
-0.321019,-0.000331004
-0.321017,-0.000126179
-0.321158,-0.000269851
-0.321224,-0.000127484
-0.321323,-6.92202e-05
-0.321262,-0.000162991
-0.321444,-0.000310241
-0.321497,-0.000181398
-0.321633,-0.000135772
-0.321673,-0.000105132
-0.321655,-0.000174374
-0.321809,-0.000282632
-0.321867,-0.000185757
-0.321983,-0.000181094
-0.321971,-0.000148702
-0.322117,-0.000274882
-0.322108,-0.000118192
-0.322317,-0.000337656
-0.322229,-4.16561e-05
-0.322441,-0.00034003
-0.322432,-5.69366e-05
-0.322486,-0.000214522
-0.322528,-0.000170984
-0.322626,-0.000160256
-0.322667,-7.62538e-05
-0.322685,-7.99598e-05
-0.322624,-0.000133445
-0.322767,-0.000269315
-0.32276,-0.000121569
-0.322894,-7.15008e-05
-0.322908,-0.00017286
-0.322917,-0.000170741
-0.323082,-0.000294499
-0.323029,-7.49273e-05
-0.323277,-0.000375983
-0.323163,-1.49855e-05
-0.323428,-0.000391528
-0.323371,-6.62639e-06
-0.323501,-0.000293633
-0.323507,-0.000134898
-0.323633,-0.000254538
-0.323712,-8.10426e-05
-0.323736,-8.52651e-05
-0.323712,-0.00017054
-0.323839,-0.00025593
-0.323889,-0.000178017
-0.324014,-6.49623e-05
-0.323984,-0.000124537
-0.324054,-0.000233725
-0.324098,-0.00017389
-0.324234,-0.000265921
-0.324242,-0.00013172
-0.324367,-0.000190172
-0.324446,-4.98855e-05
-0.324369,-0.000148945
-0.324502,-0.000202927
-0.324508,-0.000165987
-0.324595,-0.000213866
-0.324654,-0.000190116
-0.324766,-0.000121549
-0.324797,-8.05961e-05
-0.324751,-0.000153788
-0.324915,-0.000294014
-0.324908,-0.000122304
-0.325039,-7.60397e-05
-0.325014,-0.000122675
-0.325067,-0.000219663
-0.325117,-0.000180671
-0.325214,-0.000226929
-0.325281,-0.000185984
-0.325353,-0.000206481
3.78189,4.10876
-2.04358,-5.82643
1.25244,3.29634
-0.266045,-1.51859
2.03766,2.30451
-0.358583,-2.39669
-0.656093,-0.297618
-4.92235,-4.26836
-3.59488,1.32604
-4.46733,-0.874234
-3.93414,0.533983
-3.30048,0.632821
-3.05325,0.247172
-2.1602,0.891288
0.314136,2.47446
-1.15935,-1.47395
0.18762,1.34706
-0.598739,-0.786594
0.156378,0.755179
-0.278896,-0.435376
-0.0318633,0.246997
-0.223971,-0.192197
-0.0839315,0.140006
-0.176916,-0.0930088
-0.179743,-0.00285104
-0.77882,-0.599426
1.09483,1.87409
2.3446,1.2507
2.74748,0.40257
3.00893,0.262714
4.05467,1.04772
3.24285,-0.810567
2.32069,-0.921221
1.65421,-0.665908
0.97864,-0.675138
0.496997,-0.481444
0.186416,-0.310559
-0.0961486,-0.282589
-0.217419,-0.121357
-0.246743,-0.029375
-0.279613,-0.0328505
-0.224484,0.0550446
-0.248004,-0.0235529
-0.0606403,0.187284
-0.155248,-0.0946691
-0.659478,-0.504487
-0.698213,-0.0386445
-0.696269,0.00164662
-1.24139,-0.545702
-1.59375,-0.353
-2.91942,-1.32681
-2.91906,-0.000675062
-3.88824,-0.970805
-2.95787,0.929184
-3.25587,-0.298835
-2.83373,0.42076
-2.5332,0.299521
-2.10461,0.427754
-1.90341,0.201134
-1.71799,0.185221
-1.344,0.373064
-1.00284,0.340761
-0.681528,0.321041
-0.594879,0.0867591
-0.4608,0.133866
0.36449,0.825378
0.793867,0.429694
1.33458,0.541247
1.54191,0.207864
1.79151,0.250021
1.60207,-0.18963
2.04579,0.445021
1.75454,-0.290825
1.9782,0.224572
1.53197,-0.445615
1.50496,-0.0264109
1.2636,-0.241335
1.08709,-0.176392
0.833375,-0.253134
0.441588,-0.391611
0.132414,-0.309124
0.019961,-0.112485
-0.134138,-0.154133
-0.59629,-0.462406
-0.737267,-0.141271
-1.04915,-0.3123
-1.11954,-0.0707646
-1.32762,-0.208638
-1.29108,0.0360299
-1.37788,-0.0871691
-1.39974,-0.0225214
-1.29589,0.103341
-1.24554,0.0498484
-1.15951,0.0859619
-1.07899,0.0804315
-0.996975,0.0813591
-0.805039,0.191615
-0.685021,0.119744
-0.618826,0.0662912
-0.569214,0.0495046
-0.31247,0.256483
-0.26081,0.0515562
-0.0486376,0.212154
-0.00725065,0.0413859
0.160312,0.167627
0.145648,-0.0146058
0.243578,0.0980026
0.268302,0.0248464
0.251449,-0.0167533
0.230184,-0.0211727
0.195309,-0.0348654
0.146889,-0.0484119
0.127024,-0.0197791
0.00395674,-0.123066
-0.0509818,-0.0549589
-0.0958314,-0.0448498
-0.150884,-0.0551031
-0.283655,-0.132906
-0.338627,-0.0551023
-0.451964,-0.113518
-0.485867,-0.0340592
-0.58112,-0.0955055
-0.583049,-0.00216151
-0.634623,-0.0517569
-0.650828,-0.0165029
-0.640059,0.0105143
-0.633679,0.00625681
-0.610025,0.0237152
-0.614297,-0.00450494
-0.585369,0.0288873
-0.582528,0.00246643
-0.514393,0.067935
-0.493512,0.0206876
-0.468224,0.0253451
-0.436297,0.0317612
-0.372541,0.0635449
-0.338513,0.0338933
-0.282255,0.0561456
-0.256681,0.0254942
-0.204423,0.0521655
-0.195427,0.00891755
-0.164488,0.0308946
-0.147011,0.0174083
-0.148227,-0.00127497
-0.144916,0.00325378
-0.152854,-0.00795298
-0.16875,-0.0159084
-0.159926,0.00871847
-0.200809,-0.0409634
-0.205403,-0.0046745
-0.221852,-0.0164316
-0.24147,-0.0197003
-0.273528,-0.0322033
-0.29736,-0.0239513
-0.327359,-0.0301299
-0.346454,-0.0191994
-0.369215,-0.0228521
-0.363909,0.00534055
-0.40002,-0.0363793
-0.398032,0.00186858
-0.426134,-0.0282929
-0.414574,0.0113977
-0.431886,-0.0174854
-0.420845,0.0109956
-0.412754,0.00807861
-0.422223,-0.00974316
-0.398924,0.0231417
-0.400639,-0.00187622
-0.390726,0.00995076
-0.379301,0.0112981
-0.365063,0.0140325
-0.350004,0.0149224
-0.335166,0.0147024
-0.322904,0.0121709
-0.306097,0.0166658
-0.298627,0.00735157
-0.287169,0.0113682
-0.278773,0.00827195
-0.275468,0.00319444
-0.271741,0.00361851
-0.272435,-0.000724829
-0.27747,-0.00504344
-0.269622,0.00766883
-0.282385,-0.0128756
-0.279863,0.00241024
-0.285576,-0.00569092
-0.289515,-0.00397345
-0.292101,-0.00260517
-0.298778,-0.00688294
-0.307916,-0.00926121
-0.315648,-0.00785525
-0.323728,-0.00817442
-0.332817,-0.00923719
-0.339139,-0.00645898
-0.34568,-0.00665155
-0.352156,-0.00663076
-0.354823,-0.00280727
-0.358764,-0.00408472
-0.359027,-0.000310695
-0.35651,0.00251651
-0.362542,-0.00627117
-0.35613,0.00627045
-0.359082,-0.00309563
-0.356066,0.00304121
-0.35232,0.00364005
-0.3508,0.00132161
-0.344782,0.0058801
-0.342073,0.00257275
-0.336976,0.0050076
-0.3325,0.00432186
-0.328408,0.00396076
-0.324852,0.00344629
